id,gouvernement,code_fonction,prenom,nom,fonction,date_debut_fonction,date_fin_fonction
532,François Fillon n°1,PM,François,Fillon,Premier ministre,2007-05-18,2007-06-18
532,François Fillon n°1,ME,Alain,Juppé,"Ministre d'État, Ministre de l'écologie, du développement et de l'aménagement durables",2007-05-18,2007-06-18
532,François Fillon n°1,M,Rachida,Dati,"Garde des sceaux, ministre de la justice",2007-05-18,2007-06-18
532,François Fillon n°1,M,Christine,Albanel,"Ministre de la culture et de la communication, porte-parole du Gouvernement",2007-05-18,2007-06-18
532,François Fillon n°1,M,Hervé,Morin,Ministre de la défense,2007-05-18,2007-06-18
532,François Fillon n°1,M,Roselyne,Bachelot-Narquin,"Ministre de la santé, de la jeunesse et des sports",2007-05-18,2007-06-18
532,François Fillon n°1,M,Christine,Lagarde,Ministre de l'agriculture et de la pêche,2007-05-18,2007-06-18
532,François Fillon n°1,M,Jean-Louis,Borloo,"Ministre de l'économie, des finances et de l'emploi",2007-05-18,2007-06-18
532,François Fillon n°1,M,Xavier,Darcos,Ministre de l'éducation nationale,2007-05-18,2007-06-18
532,François Fillon n°1,M,Valérie,Pécresse,Ministre de l'enseignement supérieur et de la recherche,2007-05-18,2007-06-18
532,François Fillon n°1,M,Brice,Hortefeux,"Ministre de l'immigration, de l'intégration, de l'identité nationale et du codéveloppement",2007-05-18,2007-06-18
532,François Fillon n°1,M,Michèle,Alliot-Marie,"Ministre de l'intérieur, de l'outre-mer et des collectivités territoriales",2007-05-18,2007-06-18
532,François Fillon n°1,M,Bernard,Kouchner,Ministre des affaires étrangères et européennes,2007-05-18,2007-06-18
532,François Fillon n°1,M,Éric,Woerth,"Ministre du budget, des comptes publics et de la fonction publique",2007-05-18,2007-06-18
532,François Fillon n°1,M,Christine,Boutin,Ministre du logement et de la ville,2007-05-18,2007-06-18
532,François Fillon n°1,M,Xavier,Bertrand,"Ministre du travail, des relations sociales et de la solidarité",2007-05-18,2007-06-18
532,François Fillon n°1,SE,Jean-Pierre,Jouyet,"Secrétaire d'État auprès du Ministre des affaires étrangères et européennes, chargé des affaires européennes",2007-05-18,2007-06-18
532,François Fillon n°1,SE,Dominique,Bussereau,"Secrétaire d'État auprès du ministre d'État, Ministre de l'écologie, du développement et de l'aménagement durables, chargé des transports",2007-05-18,2007-06-18
532,François Fillon n°1,SE,Éric,Besson,"Secrétaire d'État auprès du Premier ministre, chargé de la prospective et de l'évaluation des politiques publiques",2007-05-18,2007-06-18
532,François Fillon n°1,SE,Roger,Karoutchi,"Secrétaire d'État auprès du Premier ministre, chargé des relations avec le Parlement",2007-05-18,2007-06-18
532,François Fillon n°1,HC,Martin,Hirsch,Haut-commissaire aux solidarités actives contre la pauvreté auprès du Premier ministre,2007-05-18,2007-06-18
533,François Fillon n°2,PM,François,Fillon,Premier ministre,2007-06-19,2010-11-13
533,François Fillon n°2,ME,Jean-Louis,Borloo,"Ministre d'État, Ministre de l'écologie, du développement et de l'aménagement durables",2007-06-19,2008-03-18
533,François Fillon n°2,M,Rachida,Dati,"Garde des sceaux, ministre de la justice",2007-06-19,2009-06-23
533,François Fillon n°2,M,Christine,Albanel,Ministre de la culture et de la communication,2007-06-19,2009-06-23
533,François Fillon n°2,M,Hervé,Morin,Ministre de la défense,2007-06-19,2010-11-13
533,François Fillon n°2,M,Roselyne,Bachelot-Narquin,"Ministre de la santé, de la jeunesse et des sports",2007-06-19,2008-03-18
533,François Fillon n°2,M,Michel,Barnier,Ministre de l'agriculture et de la pêche,2007-06-19,2009-06-23
533,François Fillon n°2,M,Christine,Lagarde,"Ministre de l'économie, des finances et de l'emploi",2007-06-19,2008-03-18
533,François Fillon n°2,M,Xavier,Darcos,Ministre de l'éducation nationale,2007-06-19,2009-06-23
533,François Fillon n°2,M,Valérie,Pécresse,Ministre de l'enseignement supérieur et de la recherche,2007-06-19,2010-11-13
533,François Fillon n°2,M,Brice,Hortefeux,"Ministre de l'immigration, de l'intégration, de l'identité nationale et du codéveloppement",2007-06-19,2008-03-18
533,François Fillon n°2,M,Michèle,Alliot-Marie,"Ministre de l'intérieur, de l'outre-mer et des collectivités territoriales",2007-06-19,2009-06-23
533,François Fillon n°2,M,Bernard,Kouchner,Ministre des affaires étrangères et européennes,2007-06-19,2010-11-13
533,François Fillon n°2,M,Éric,Woerth,"Ministre du budget, des comptes publics et de la fonction publique",2007-06-19,2009-06-23
533,François Fillon n°2,M,Christine,Boutin,Ministre du logement et de la ville,2007-06-19,2009-01-15
533,François Fillon n°2,M,Xavier,Bertrand,"Ministre du travail, des relations sociales et de la solidarité",2007-06-19,2008-03-18
533,François Fillon n°2,SE,Luc,Chatel,"Secrétaire d'État auprès de la Ministre de l'économie, des finances et de l'emploi, chargé de la consommation et du tourisme",2007-06-19,2008-03-18
533,François Fillon n°2,SE,Hervé,Novelli,"Secrétaire d'État auprès de la Ministre de l'économie, des finances et de l'emploi, chargé des entreprises et du commerce extérieur",2007-06-19,2008-03-18
533,François Fillon n°2,SE,Christian,Estrosi,"Secrétaire d'État auprès de la Ministre de l'intérieur, de l'outre-mer et des collectivités territoriales, chargé de l'outre-mer",2007-06-19,2008-03-18
533,François Fillon n°2,SE,Fadela,Amara,"Secrétaire d'État auprès de la Ministre du logement et de la ville, chargée de la politique de la ville",2007-06-19,2009-01-15
533,François Fillon n°2,SE,Alain,Marleix,"Secrétaire d'État auprès du Ministre de la défense, chargé des anciens combattants",2007-06-19,2007-07-07
533,François Fillon n°2,SE,Jean-Marie,Bockel,"Secrétaire d'État auprès du Ministre des affaires étrangères et européennes, chargé de la coopération et de la francophonie",2007-06-19,2008-03-18
533,François Fillon n°2,SE,Jean-Pierre,Jouyet,"Secrétaire d'État auprès du Ministre des affaires étrangères et européennes, chargé des affaires européennes",2007-06-19,2008-12-12
533,François Fillon n°2,SE,Rama,Yade,"Secrétaire d'État auprès du Ministre des affaires étrangères et européennes, chargée des affaires étrangères et des droits de l'homme",2007-06-19,2009-06-23
533,François Fillon n°2,SE,Dominique,Bussereau,"Secrétaire d'État auprès du ministre d'État, Ministre de l'écologie, du développement et de l'aménagement durables, chargé des transports",2007-06-19,2009-06-23
533,François Fillon n°2,SE,Nathalie,Kosciusko-Morizet,"Secrétaire d'État auprès du ministre d'État, Ministre de l'écologie, du développement et de l'aménagement durables, chargée de l'écologie",2007-06-19,2009-01-15
533,François Fillon n°2,SE,André,Santini,"Secrétaire d'État auprès du Ministre du budget, des comptes publics et de la fonction publique, chargé de la fonction publique",2007-06-19,2009-06-23
533,François Fillon n°2,SE,Valérie,Létard,"Secrétaire d'État auprès du Ministre du travail, des relations sociales et de la solidarité, chargée de la solidarité",2007-06-19,2009-01-15
533,François Fillon n°2,SE,Éric,Besson,"Secrétaire d'État auprès du Premier ministre, chargé de la prospective et de l'évaluation des politiques publiques",2007-06-19,2008-03-18
533,François Fillon n°2,SE,Roger,Karoutchi,"Secrétaire d'État auprès du Premier ministre, chargé des relations avec le Parlement",2007-06-19,2009-06-23
533,François Fillon n°2,SE,Laurent,Wauquiez,"Secrétaire d'État auprès du Premier ministre, porte-parole du gouvernement",2007-06-19,2008-03-18
533,François Fillon n°2,HC,Martin,Hirsch,Haut-commissaire aux solidarités actives contre la pauvreté auprès du Premier ministre,2007-06-19,2009-01-12
533,François Fillon n°2,SE,Alain,Marleix,"Secrétaire d'État à la défense auprès du Ministre de la défense, chargé des anciens combattants",2007-07-07,2008-03-18
533,François Fillon n°2,SE,Bernard,Laporte,"Secrétaire d'État auprès de la Ministre de la santé, de la jeunesse et des sports, chargé des sports",2007-10-22,2008-03-18
533,François Fillon n°2,ME,Jean-Louis,Borloo,"Ministre d'État, Ministre de l'écologie, de l'énergie, du développement durable et de l'aménagement du territoire",2008-03-18,2009-06-23
533,François Fillon n°2,M,Roselyne,Bachelot-Narquin,"Ministre de la santé, de la jeunesse, des sports et de la vie associative",2008-03-18,2009-01-12
533,François Fillon n°2,M,Christine,Lagarde,"Ministre de l'économie, de l'industrie et de l'emploi",2008-03-18,2010-11-13
533,François Fillon n°2,M,Brice,Hortefeux,"Ministre de l'immigration, de l'intégration, de l'identité nationale et du développement solidaire",2008-03-18,2009-01-15
533,François Fillon n°2,M,Xavier,Bertrand,"Ministre du travail, des relations sociales, de la famille et de la solidarité",2008-03-18,2009-01-15
533,François Fillon n°2,SE,Jean-Marie,Bockel,"Secrétaire d'État à la défense et aux anciens combattants, auprès du Ministre de la défense",2008-03-18,2009-06-23
533,François Fillon n°2,SE,Alain,Marleix,"Secrétaire d'État à l'intérieur et aux collectivités territoriales, auprès de la Ministre de l'intérieur, de l'outre-mer et des collectivités territoriales",2008-03-18,2009-06-23
533,François Fillon n°2,SE,Bernard,Laporte,"Secrétaire d'État auprès de la Ministre de la santé, de la jeunesse, des sports et de la vie associative, chargé des sports, de la jeunesse et de la vie associative",2008-03-18,2009-01-12
533,François Fillon n°2,SE,Laurent,Wauquiez,"Secrétaire d'État auprès de la Ministre de l'économie, de l'industrie et de l'emploi, chargé de l'emploi",2008-03-18,2010-11-13
533,François Fillon n°2,SE,Luc,Chatel,"Secrétaire d'État auprès de la Ministre de l'économie, de l'industrie et de l'emploi, chargé de l'industrie et de la consommation, porte parole du gouvernement",2008-03-18,2009-06-23
533,François Fillon n°2,SE,Anne-Marie,Idrac,"Secrétaire d'État auprès de la Ministre de l'économie, de l'industrie et de l'emploi, chargé du commerce extérieur",2008-03-18,2010-11-13
533,François Fillon n°2,SE,Hervé,Novelli,"Secrétaire d'État auprès de la Ministre de l'économie, de l'industrie et de l'emploi, chargé du commerce, de l'artisanat, des petites et moyennes entreprises, du tourisme et des services",2008-03-18,2009-06-23
533,François Fillon n°2,SE,Yves,Jégo,"Secrétaire d'État auprès de la Ministre de l'intérieur, de l'outre-mer et des collectivités territoriales, chargé de l'outre-mer",2008-03-18,2009-06-23
533,François Fillon n°2,SE,Alain,Joyandet,"Secrétaire d'État auprès du Ministre des Affaires étrangères et européennes, chargé de la coopération et de la francophonie",2008-03-18,2010-07-04
533,François Fillon n°2,SE,Hubert,Falco,"Secrétaire d'État auprès du ministre d'État, Ministre de l'écologie, de l'énergie, du développement durable et de l'aménagement du territoire, chargé de l'aménagement du territoire",2008-03-18,2009-06-23
533,François Fillon n°2,SE,Christian,Blanc,"Secrétaire d'État auprès du ministre d'État, Ministre de l'écologie, de l'énergie, du développement durable et de l'aménagement du territoire, chargé du développement de la région capitale",2008-03-18,2009-06-23
533,François Fillon n°2,SE,Nadine,Morano,"Secrétaire d'État auprès du Ministre du travail, des relations sociales, de la famille et de la solidarité, chargée de la famille",2008-03-18,2009-01-15
533,François Fillon n°2,SE,Éric,Besson,"Secrétaire d'État auprès du Premier ministre, chargé de la prospective, de l'évaluation des politiques publiques et du développement de l'économie numérique",2008-03-18,2009-01-15
533,François Fillon n°2,MD,Patrick,Devedjian,"Ministre auprès du Premier ministre, chargé de la mise en œuvre du plan de relance",2008-12-05,2010-11-13
533,François Fillon n°2,SE,Bruno,Le Maire,"Secrétaire d'État auprès du Ministre des affaires étrangères et européennes, chargé des affaires européennes",2008-12-12,2009-06-23
533,François Fillon n°2,M,Roselyne,Bachelot-Narquin,Ministre de la santé et des sports,2009-01-12,2010-11-13
533,François Fillon n°2,SE,Bernard,Laporte,"Secrétaire d'État auprès de la Ministre de la santé et des sports, chargé des sports",2009-01-12,2009-06-23
533,François Fillon n°2,HC,Martin,Hirsch,Haut-commissaire aux solidarités actives contre la pauvreté et haut-commissaire à la jeunesse auprès du Premier ministre,2009-01-12,2010-03-22
533,François Fillon n°2,M,Éric,Besson,"Ministre de l'immigration, de l'intégration, de l'identité nationale et du développement solidaire",2009-01-15,2010-11-13
533,François Fillon n°2,M,Christine,Boutin,Ministre du logement,2009-01-15,2009-06-23
533,François Fillon n°2,M,Brice,Hortefeux,"Ministre du travail, des relations sociales, de la famille, de la solidarité et de la ville",2009-01-15,2009-06-23
533,François Fillon n°2,SE,Nadine,Morano,"Secrétaire d'État auprès du Ministre du travail, des relations sociales, de la famille, de la solidarité et de la ville, chargée de la famille",2009-01-15,2010-11-13
533,François Fillon n°2,SE,Fadela,Amara,"Secrétaire d'État auprès du Ministre du travail, des relations sociales, de la famille, de la solidarité et de la ville, chargée de la politique de la ville",2009-01-15,2010-11-13
533,François Fillon n°2,SE,Valérie,Létard,"Secrétaire d'État auprès du Ministre du travail, des relations sociales, de la famille, de la solidarité et de la ville, chargée de la solidarité",2009-01-15,2009-06-23
533,François Fillon n°2,SE,Nathalie,Kosciusko-Morizet,"Secrétaire d'État auprès du Premier ministre, chargé de la prospective, de l'évaluation des politiques publiques et du développement de l'économie numérique",2009-01-15,2009-06-23
533,François Fillon n°2,SE,Chantal,Jouanno,"Secrétaire d'État auprès du ministre d'État, Ministre de l'écologie, de l'énergie, du développement durable et de l'aménagement du territoire, chargée de l'écologie",2009-01-21,2009-06-23
533,François Fillon n°2,ME,Michèle,Alliot-Marie,"Ministre d'État, Garde des sceaux, ministre de la justice et des libertés",2009-06-23,2010-11-13
533,François Fillon n°2,ME,Jean-Louis,Borloo,"Ministre d'État, Ministre de l'écologie, de l'énergie, du développement durable et de la Mer, en charge des technologies vertes et des négociations sur le climat",2009-06-23,2010-11-13
533,François Fillon n°2,M,Frédéric,Mitterrand,Ministre de la culture et de la communication,2009-06-23,2010-11-13
533,François Fillon n°2,M,Bruno,Le Maire,"Ministre de l'alimentation, de l'agriculture et de la pêche",2009-06-23,2010-11-13
533,François Fillon n°2,M,Luc,Chatel,"Ministre de l'éducation nationale, porte-parole du gouvernement",2009-06-23,2010-11-13
533,François Fillon n°2,M,Michel,Mercier,Ministre de l'espace rural et de l'aménagement du territoire,2009-06-23,2010-11-13
533,François Fillon n°2,M,Brice,Hortefeux,"Ministre de l'intérieur, de l'outre-mer et des collectivités territoriales",2009-06-23,2010-11-13
533,François Fillon n°2,M,Éric,Woerth,"Ministre du budget, des comptes publics, de la fonction publique et de la réforme de l'État",2009-06-23,2010-03-22
533,François Fillon n°2,M,Xavier,Darcos,"Ministre du travail, des relations sociales, de la famille, de la solidarité et de la ville",2009-06-23,2010-03-22
533,François Fillon n°2,MD,Christian,Estrosi,"Ministre auprès de la Ministre de l'économie, de l'industrie et de l'emploi, chargé de l'industrie",2009-06-23,2010-11-13
533,François Fillon n°2,MD,Henri,De Raincourt,"Ministre auprès du Premier ministre, chargé des relations avec le Parlement",2009-06-23,2010-11-13
533,François Fillon n°2,SE,Jean-Marie,Bockel,"Secrétaire d'État à la justice auprès de la ministre d'État, Garde des sceaux, ministre de la justice et des libertés",2009-06-23,2010-11-13
533,François Fillon n°2,SE,Rama,Yade,"Secrétaire d'État auprès de la Ministre de la santé et des sports, chargée des sports",2009-06-23,2010-11-13
533,François Fillon n°2,SE,Hervé,Novelli,"Secrétaire d'État auprès de la Ministre de l'économie, de l'industrie et de l'emploi, chargé du commerce, de l'artisanat, des petites et moyennes entreprises, du tourisme, des services et de la consommation",2009-06-23,2010-11-13
533,François Fillon n°2,SE,Hubert,Falco,"Secrétaire d'État auprès du Ministre de la défense, chargé de la défense et des anciens combattants",2009-06-23,2010-11-13
533,François Fillon n°2,SE,Alain,Marleix,"Secrétaire d'État auprès du Ministre de l'intérieur, de l'outre-mer et des collectivités territoriales, chargé de l'intérieur et des collectivités territoriales",2009-06-23,2010-11-13
533,François Fillon n°2,SE,Marie-Luce,Penchard,"Secrétaire d'État auprès du Ministre de l'intérieur, de l'outre-mer et des collectivités territoriales, chargée de l'outre-mer",2009-06-23,2009-11-06
533,François Fillon n°2,SE,Pierre,Lellouche,"Secrétaire d'État auprès du Ministre des Affaires étrangères et européennes, chargé des affaires européennes",2009-06-23,2010-11-13
533,François Fillon n°2,SE,Dominique,Bussereau,"Secrétaire d'État auprès du ministre d'État, Ministre de l'écologie, de l'énergie, du développement durable et de la mer, chargé des transports",2009-06-23,2010-11-13
533,François Fillon n°2,SE,Benoist,Apparu,"Secrétaire d'État auprès du ministre d'État, Ministre de l'écologie, de l'énergie, du développement durable et de la mer, chargé du logement et de l'urbanisme",2009-06-23,2010-11-13
533,François Fillon n°2,SE,Chantal,Jouanno,"Secrétaire d'État auprès du ministre d'État, Ministre de l'écologie, de l'énergie, du développement durable et de la mer, chargée de l'écologie",2009-06-23,2010-11-13
533,François Fillon n°2,SE,Valérie,Létard,"Secrétaire d'État auprès du ministre d'État, Ministre de l'écologie, de l'énergie, du développement durable et de la mer, chargée des technologies vertes et des négociations sur le climat",2009-06-23,2010-11-13
533,François Fillon n°2,SE,Nora,Berra,"Secrétaire d'État auprès du Ministre du travail, des relations sociales, de la famille, de la solidarité et de la ville, chargée des aînés",2009-06-23,2010-11-13
533,François Fillon n°2,SE,Christian,Blanc,"Secrétaire d'État auprès du Premier ministre, chargé du développement de la région capitale",2009-06-23,2010-07-04
533,François Fillon n°2,SE,Nathalie,Kosciusko-Morizet,"Secrétaire d'État auprès du Premier ministre, chargée de la prospective et du développement de l'économie numérique",2009-06-23,2010-11-13
533,François Fillon n°2,MD,Marie-Luce,Penchard,"Ministre auprès du Ministre de l'Intérieur, de l'outre-mer et des collectivités territoriales, chargée de l'outre-mer",2009-11-06,2010-11-13
533,François Fillon n°2,M,Marc-Philippe,Daubresse,Ministre de la jeunesse et des solidarités actives,2010-03-22,2010-11-13
533,François Fillon n°2,M,François,Baroin,"Ministre du budget, des comptes publics et de la réforme de l'État",2010-03-22,2010-11-13
533,François Fillon n°2,M,Éric,Woerth,"Ministre du travail, de la solidarité et de la fonction publique",2010-03-22,2010-11-13
533,François Fillon n°2,SE,Georges,Tron,"Secrétaire d'État auprès du Ministre du travail, de la solidarité et de la fonction publique, chargé de la fonction publique",2010-03-22,2010-11-13
534,François Fillon n°3,PM,François,Fillon,Premier ministre,2010-11-14,2012-05-10
534,François Fillon n°3,ME,Alain,Juppé,"Ministre d'État, ministre de la Défense et des Anciens combattants",2010-11-14,2011-02-27
534,François Fillon n°3,ME,Michèle,Alliot-Marie,"Ministre d'État, ministre des Affaires étrangères et européennes",2010-11-14,2011-02-27
534,François Fillon n°3,M,Michel,Mercier,"Garde des Sceaux, ministre de la Justice et des Libertés",2010-11-14,2012-05-10
534,François Fillon n°3,M,Frédéric,Mitterrand,Ministre de la Culture et de la Communication,2010-11-14,2012-05-10
534,François Fillon n°3,M,Maurice,Leroy,Ministre de la Ville,2010-11-14,2012-05-10
534,François Fillon n°3,M,Bruno,Le Maire,"Ministre de l'Agriculture, de l'Alimentation, de la Pêche, de la Ruralité et de l'Aménagement du territoire",2010-11-14,2012-05-10
534,François Fillon n°3,M,Nathalie,Kosciusko-Morizet,"Ministre de l'Écologie, du Développement durable, des Transports et du Logement",2010-11-14,2012-02-22
534,François Fillon n°3,M,Christine,Lagarde,"Ministre de l'Économie, des Finances et de l'Industrie",2010-11-14,2011-06-29
534,François Fillon n°3,M,Luc,Chatel,"Ministre de l'Éducation nationale, de la Jeunesse et de la Vie associative",2010-11-14,2012-05-10
534,François Fillon n°3,M,Valérie,Pécresse,Ministre de l'enseignement supérieur et de la recherche,2010-11-14,2011-06-29
534,François Fillon n°3,M,Brice,Hortefeux,"Ministre de l'Intérieur, de l'Outre-mer, des Collectivités territoriales et de l'Immigration",2010-11-14,2011-02-27
534,François Fillon n°3,M,Roselyne,Bachelot-Narquin,Ministre des Solidarités et de la Cohésion sociale,2010-11-14,2012-05-10
534,François Fillon n°3,M,Chantal,Jouanno,Ministre des Sports,2010-11-14,2011-09-26
534,François Fillon n°3,M,François,Baroin,"Ministre du Budget, des Comptes publics, de la Fonction publique et de la Réforme de l'État, porte-parole du gouvernement",2010-11-14,2011-06-29
534,François Fillon n°3,M,Xavier,Bertrand,"Ministre du Travail, de l'Emploi et de la Santé",2010-11-14,2012-05-10
534,François Fillon n°3,MD,Éric,Besson,"Ministre auprès de la Ministre de l'Économie, des Finances et de l'Industrie, chargé de l'Industrie, de l'Énergie et de l'Économie numérique",2010-11-14,2012-05-10
534,François Fillon n°3,MD,Henri,De Raincourt,"Ministre auprès de la Ministre des Affaires étrangères et européennes, chargé de la Coopération",2010-11-14,2012-05-10
534,François Fillon n°3,MD,Laurent,Wauquiez,"Ministre auprès de la Ministre des Affaires étrangères et européennes, chargé des Affaires européennes",2010-11-14,2011-06-29
534,François Fillon n°3,MD,Philippe,Richert,"Ministre auprès du Ministre de l'Intérieur, de l'Outre-mer, des Collectivités territoriales et de l'Immigration, chargé des Collectivités territoriales",2010-11-14,2012-05-10
534,François Fillon n°3,MD,Marie-Luce,Penchard,"Ministre auprès du Ministre de l'Intérieur, de l'Outre-mer, des Collectivités territoriales et de l'Immigration, chargée de l'Outre-mer",2010-11-14,2012-05-10
534,François Fillon n°3,MD,Nadine,Morano,"Ministre auprès du Ministre du Travail, de l'Emploi et de la Santé, chargée de l'Apprentissage et de la Formation professionnelle",2010-11-14,2012-05-10
534,François Fillon n°3,MD,Patrick,Ollier,"Ministre auprès du Premier ministre, chargé des Relations avec le Parlement",2010-11-14,2012-05-10
534,François Fillon n°3,SE,Thierry,Mariani,"Secrétaire d'État auprès de la Ministre de l'Écologie, du Développement durable, des Transports et du Logement, chargé des Transports",2010-11-14,2011-06-29
534,François Fillon n°3,SE,Benoist,Apparu,"Secrétaire d'État auprès de la Ministre de l'Écologie, du Développement durable, des Transports et du Logement, chargé du Logement",2010-11-14,2012-05-10
534,François Fillon n°3,SE,Pierre,Lellouche,"Secrétaire d'État auprès de la Ministre de l'Économie, des Finances et de l'Industrie, chargé du Commerce extérieur",2010-11-14,2012-05-10
534,François Fillon n°3,SE,Frédéric,Lefebvre,"Secrétaire d'État auprès de la Ministre de l'Économie, des Finances et de l'Industrie, chargé du Commerce, de l'Artisanat, des Petites et Moyennes Entreprises, du Tourisme, des Services, des Professions libérales et de la Consommation",2010-11-14,2012-05-10
534,François Fillon n°3,SE,Marie-Anne,Montchamp,"Secrétaire d'État auprès de la Ministre des Solidarités et de la Cohésion sociale, chargée de la Cohésion sociale",2010-11-14,2012-05-10
534,François Fillon n°3,SE,Jeannette,Bougrab,"Secrétaire d'État auprès du Ministre de l'Éducation nationale, de la Jeunesse et de la Vie associative, chargée de la Jeunesse et de la Vie associative",2010-11-14,2012-05-10
534,François Fillon n°3,SE,Georges,Tron,"Secrétaire d'État auprès du Ministre du Budget, des Comptes publics, de la Fonction publique et de la Réforme de l'État, chargé de la Fonction publique",2010-11-14,2011-05-29
534,François Fillon n°3,SE,Nora,Berra,"Secrétaire d'État auprès du Ministre du Travail, de l'Emploi et de la Santé, chargée de la Santé",2010-11-14,2012-05-10
534,François Fillon n°3,HC,Martin,Hirsch,Haut-commissaire aux solidarités actives contre la pauvreté auprès du Premier ministre,2010-11-14,2012-05-10
534,François Fillon n°3,ME,Alain,Juppé,"Ministre d'État, ministre des Affaires étrangères et européennes",2011-02-27,2012-05-10
534,François Fillon n°3,M,Gérard,Longuet,Ministre de la défense et des Anciens combattants,2011-02-27,2012-05-10
534,François Fillon n°3,M,Claude,Guéant,"Ministre de l'Intérieur, de l'Outre-mer, des Collectivités territoriales et de l'Immigration",2011-02-27,2012-05-10
534,François Fillon n°3,M,François,Sauvadet,Ministre de la Fonction publique,2011-06-29,2012-05-10
534,François Fillon n°3,M,François,Baroin,"Ministre de l'Économie, des Finance et de l'Industrie",2011-06-29,2012-05-10
534,François Fillon n°3,M,Laurent,Wauquiez,Ministre de l'enseignement supérieur et de la recherche,2011-06-29,2012-05-10
534,François Fillon n°3,M,Valérie,Pécresse,"Ministre du Budget, des Comptes publics et de la Réforme de l'État, porte-parole du gouvernement",2011-06-29,2012-05-10
534,François Fillon n°3,MD,Thierry,Mariani,"Ministre auprès de la Ministre de l'Écologie, du Développement durable, des Transports et du Logement, chargé des Transports",2011-06-29,2012-05-10
534,François Fillon n°3,MD,Jean,Leonetti,"Ministre auprès du Ministre d'État, Ministre des Affaires étrangères et européennes, chargé des Affaires européennes.",2011-06-29,2012-05-10
534,François Fillon n°3,SE,Claude,Greff,"Secrétaire d'État auprès de la Ministre des Solidarités et de la Cohésion sociale, chargée de la Famille",2011-06-29,2012-05-10
534,François Fillon n°3,SE,Marc,Laffineur,Secrétaire d'État auprès du Ministre de la Défense et des Anciens combattants,2011-06-29,2012-05-10
534,François Fillon n°3,SE,David,Douillet,"Secrétaire d'État auprès du Ministre d'État, ministre des Affaires étrangères et européennes, chargé des Français de l'étranger",2011-06-29,2011-09-26
